seller_id,revenue,total_orders,avg_delivery_days,late_rate,avg_review_score,quadrant
3c03b12bab54d8b37d79d914bfdb1aa0,4236.34,37,13.279069767441861,16.3,3.880952380952381,"Audit (High Revenue, High Risk)"
3c3017960b2dbd72711a61f0400aab8f,968.8000000000001,10,11.88888888888889,0.0,4.0,Monitor (Low Priority)
3c487ae8f8d7542beff5788e2e0aea83,9385.699999999999,30,13.090909090909092,3.0,3.909090909090909,"Audit (High Revenue, High Risk)"
3c4e0452bff7a2a788179488d3d77032,3746.4,32,13.11111111111111,2.8,3.742857142857143,"Audit (High Revenue, High Risk)"
3c7c4a49ec3c6550809089c6a2ca9370,4033.6400000000003,141,9.348101265822784,5.6,3.70625,"Audit (High Revenue, High Risk)"
3ca08eeb8d5595949fed424bd3677742,1768.8700000000001,14,9.846153846153847,0.0,4.428571428571429,"Grow (High Quality, Low Scale)"
3cfa1358a6caa965278721344c8d76f2,3140.2799999999997,5,5.6,0.0,4.8,Promote (Strategic Partner)
3d01d1c414c44b5943a09619ff3853cb,402.6,5,13.5,0.0,3.8,Monitor (Low Priority)
3d0cd21d41671c46f82cd11176bf7277,447.8,9,12.454545454545455,0.0,4.7272727272727275,"Grow (High Quality, Low Scale)"
3d2531eccfbde1d7c8db7a3a12fb267a,1999.54,10,9.6,0.0,4.222222222222222,"Grow (High Quality, Low Scale)"
3d39fbf22a665714baf62fae36029e23,2504.2,8,8.0,0.0,4.75,Promote (Strategic Partner)
3d4824f20035949c710eaf111f869d39,1041.04,9,8.666666666666666,20.0,3.9,Monitor (Low Priority)
3d4b1ae7539303b5704493798893e82c,1076.0,6,11.222222222222221,0.0,4.666666666666667,"Grow (High Quality, Low Scale)"
3d5d0dc7073a299e31fa718ce1bc00b6,790.7,23,7.863636363636363,8.3,4.166666666666667,"Grow (High Quality, Low Scale)"
3d621842b2ed28e2b474132480edac3c,928.9100000000001,10,9.25,0.0,3.9,Monitor (Low Priority)
3d871de0142ce09b7081e2b9d1733cb1,94914.2,1080,12.956675508399647,5.4,4.113656387665198,"Audit (High Revenue, High Risk)"
3d8fa2f5b647373c8620330c4e077a9f,3571.73,43,8.872340425531915,2.1,4.1022727272727275,"Audit (High Revenue, High Risk)"
3db66a856d18a9cba7c9241fc5221c50,9478.300000000001,94,15.360824742268042,10.3,4.185567010309279,Promote (Strategic Partner)
3dbbce181edfaa4a597ec858c382d2ec,848.3,17,13.8,5.0,4.35,"Grow (High Quality, Low Scale)"
3df020b72d3d44b3af9d110fa3940b65,5039.9,55,12.346534653465346,9.9,3.9504950495049505,"Audit (High Revenue, High Risk)"
3dfd3dc96f7f8598eca74e9ac8a2fa31,183.0,6,11.833333333333334,16.7,4.0,Monitor (Low Priority)
3e8bd881d92466e63ba9e3e809cd3c50,2242.28,9,14.444444444444445,30.0,4.222222222222222,"Grow (High Quality, Low Scale)"
3ea00e1dea2b0659dbaf654735929220,505.0,7,10.714285714285714,0.0,4.857142857142857,"Grow (High Quality, Low Scale)"
3f0e48d209018b466fcd3bb4ccfeb520,5399.0,9,9.3,0.0,3.9,"Audit (High Revenue, High Risk)"
3f2af2670e104d1bcb54022274daeac5,973.6,6,18.571428571428573,14.3,3.5714285714285716,Monitor (Low Priority)
3f3486b61f45078d4f31ee5e43d8c5bb,3829.73,40,13.461538461538462,10.0,4.325,Promote (Strategic Partner)
3f8034bfc6b8b4135534975d49f04c63,1313.9,12,10.142857142857142,0.0,3.0625,Monitor (Low Priority)
3f995f07c49d0d55a99d5c54957f7d81,3955.7,43,9.116279069767442,2.3,4.209302325581396,Promote (Strategic Partner)
3f9be91358837bff69df67edfa3e42e8,569.7,7,9.428571428571429,0.0,4.428571428571429,"Grow (High Quality, Low Scale)"
3f9c56764fabca627406093dcb3ef0b4,909.3000000000001,7,8.0,0.0,4.714285714285714,"Grow (High Quality, Low Scale)"
3fac58ce0ad699020c7944d53c41329c,1244.95,10,3.5,0.0,4.5625,"Grow (High Quality, Low Scale)"
3faf68a3b0af94b10bac70d86077be49,1322.93,7,15.571428571428571,0.0,4.571428571428571,"Grow (High Quality, Low Scale)"
3fd1e727ba94cfe122d165e176ce7967,2805.2000000000003,37,15.166666666666666,18.4,3.8157894736842106,"Audit (High Revenue, High Risk)"
402916f742e5c740cc751493d9cf5053,1252.0,9,5.9,0.0,4.7,"Grow (High Quality, Low Scale)"
403aa86912527d730337ffcb0fb096ab,8959.89,11,10.636363636363637,0.0,4.0,"Audit (High Revenue, High Risk)"
4049512728d969bec69f84088b012416,389.84,7,10.555555555555555,0.0,5.0,"Grow (High Quality, Low Scale)"
404e1ba01358af4cd63f679b2c4d1fa1,373.9,8,7.166666666666667,0.0,5.0,"Grow (High Quality, Low Scale)"
406740ee611378a662d274c7d8c43c4a,1790.0,8,15.7,20.0,4.1,Monitor (Low Priority)
406822777a0b9eb5c50e442dd4cd3ec5,3648.08,45,13.130434782608695,10.6,4.326086956521739,Promote (Strategic Partner)
4091f77d8c768fc3e81c20761471761d,1079.0,8,17.5,25.0,2.75,Monitor (Low Priority)
40d54b51e962dbe09cabbcfd33298dee,6785.5599999999995,30,6.709677419354839,0.0,3.903225806451613,"Audit (High Revenue, High Risk)"
40db9e9aa57f7bb151bcda6b0f9bdbb7,23168.0,12,14.416666666666666,8.3,2.3636363636363638,"Audit (High Revenue, High Risk)"
411f3b52d857390502ee4e4d5ceabc2d,1804.01,21,8.2,6.7,4.2592592592592595,"Grow (High Quality, Low Scale)"
412a4720f3e9431b4afa1476a1acddbe,2058.1,21,10.090909090909092,4.5,4.2727272727272725,"Grow (High Quality, Low Scale)"
41ab63a91b8b264e8c8780368bf1dd5b,2571.95,12,17.307692307692307,0.0,4.230769230769231,Promote (Strategic Partner)
41b14765bd56c8ad10971074380f9c0c,395.5,8,6.6,0.0,4.1,Monitor (Low Priority)
41b39e28db005d9731d9d485a83b4c38,17112.55,195,12.0,4.3,4.138528138528138,"Audit (High Revenue, High Risk)"
41b86b552e54e3a7009596125aa8b167,1595.3,10,15.090909090909092,0.0,4.363636363636363,"Grow (High Quality, Low Scale)"
41c2bad7229b0c25e6becf179ebf63ff,782.0,20,4.304347826086956,0.0,4.956521739130435,"Grow (High Quality, Low Scale)"
41da412d33e8da4f22baf55cb1bde82c,862.9,15,8.80952380952381,0.0,4.714285714285714,"Grow (High Quality, Low Scale)"
41e0fa5761c886a630994a55c12087e7,423.6,5,9.6,0.0,5.0,"Grow (High Quality, Low Scale)"
4200ddf1967c5e41e48db62bc6d4b5ac,734.8,22,8.571428571428571,2.4,4.243243243243243,"Grow (High Quality, Low Scale)"
4221a7df464f1fe2955934e30ff3a5a1,849.5,5,16.2,0.0,4.8,"Grow (High Quality, Low Scale)"
427165bf50f8ca07efc7bdc2bfcf1688,1603.5,5,38.2,60.0,3.2,Monitor (Low Priority)
42b729f859728f5079499127a9c2ef37,4118.86,104,7.458015267175573,9.8,4.3538461538461535,Promote (Strategic Partner)
42bde9fef835393bb8a8849cb6b7f245,7703.0,35,9.41025641025641,2.5,4.2,Promote (Strategic Partner)
42ef3192a9ff87a22d1867b74b3ee205,1354.0900000000001,23,8.91304347826087,0.0,4.6521739130434785,"Grow (High Quality, Low Scale)"
42fa4ee7240e9b8eb4576358ec142ba7,3845.7,22,6.454545454545454,0.0,4.809523809523809,Promote (Strategic Partner)
430315b7bb4b6e4b3c978f9dfa9b0558,3118.4,20,14.0,4.8,4.0,"Audit (High Revenue, High Risk)"
4305fe92735c8a43d154ff6dd2b8d927,2885.9,19,10.947368421052632,0.0,3.9047619047619047,"Audit (High Revenue, High Risk)"
431050a06a317f2b38168dec3dcd2b46,1487.8,12,8.5,0.0,4.25,"Grow (High Quality, Low Scale)"
431af27f296bc6519d890aa5a05fdb11,13109.5,117,16.483870967741936,13.6,3.774193548387097,"Audit (High Revenue, High Risk)"
4324dd16853115efb0fd9d0d131ba6f4,1052.25,12,12.5,5.6,4.277777777777778,"Grow (High Quality, Low Scale)"
432c37c9dfba871172ec162e20118b8c,2968.87,46,15.145454545454545,14.0,4.175438596491228,Promote (Strategic Partner)
4342d4b2ba6b161468c63a7e7cfce593,2867.1,20,15.0,5.0,1.263157894736842,"Audit (High Revenue, High Risk)"
4371b634e0efc0e22b09b52907d9d469,8194.0,102,10.315315315315315,6.2,4.405405405405405,Promote (Strategic Partner)
439a47cc365d6e3bd526812ea9de3c29,1186.5,8,8.0,0.0,4.0,Monitor (Low Priority)
43f8c9950d11ecd03a0304a49e010da6,4249.59,41,11.0,4.9,4.560975609756097,Promote (Strategic Partner)
44073f8b7e41514de3b7815dd0237f4f,18729.64,144,12.741721854304636,4.6,3.7565789473684212,"Audit (High Revenue, High Risk)"
440dd6ab244315c632130ecfb63827b1,13696.9,94,16.22826086956522,12.6,3.851063829787234,"Audit (High Revenue, High Risk)"
44f091b5abab8018f682fce8124b85e5,1680.1,6,14.666666666666666,33.3,2.5,Monitor (Low Priority)
45213867cefbf2cd4c6177e10216a951,4955.42,14,14.285714285714286,7.1,3.857142857142857,"Audit (High Revenue, High Risk)"
4559697a8f7e637227c2eeaed843baff,3696.0,42,12.461538461538462,7.1,4.0476190476190474,"Audit (High Revenue, High Risk)"
455c5640e8c5bd1b2ee85c0158f85727,6729.5,8,14.625,0.0,4.5,Promote (Strategic Partner)
457fe919b032a3f7dadba6fb92cf7855,1104.89,9,5.333333333333333,0.0,4.833333333333333,"Grow (High Quality, Low Scale)"
45ba18c210d42734ec52c0c1c574e9ee,5589.13,38,6.684210526315789,4.9,3.8292682926829267,"Audit (High Revenue, High Risk)"
45d33f715e24d15a6ccf5c17b3a23e3c,4838.2300000000005,59,10.96551724137931,4.9,4.049180327868853,"Audit (High Revenue, High Risk)"
4677a5437afda5fa7140b927b07be1cc,3415.7,11,12.181818181818182,9.1,4.363636363636363,Promote (Strategic Partner)
46dc3b2cc0980fb8ec44634e21d2718e,128111.19,521,11.320610687022901,5.4,4.181308411214953,Promote (Strategic Partner)
46ef1a25845fc051c2998d878354810c,250.41,5,16.4,0.0,4.4,"Grow (High Quality, Low Scale)"
4736e9d642ef4257cd7622516931eb51,1078.8700000000001,16,4.5,0.0,4.15,Monitor (Low Priority)
47efca563408aae19bb7206c2d969ea9,2522.0,12,13.272727272727273,0.0,4.083333333333333,"Audit (High Revenue, High Risk)"
48162d548f5b1b11b9d29d1e01f75a61,20510.14,68,10.764044943820224,1.1,3.758241758241758,"Audit (High Revenue, High Risk)"
4830e40640734fc1c52cd21127c341d4,9843.47,210,9.523584905660377,4.6,4.0963302752293576,"Audit (High Revenue, High Risk)"
48436dade18ac8b2bce089ec2a041202,12271.710000000001,138,13.72108843537415,6.6,4.046357615894039,"Audit (High Revenue, High Risk)"
4869f7a5dfa277a7dca6462dcf3b52b2,229472.63,1132,14.54965156794425,10.5,4.122822299651568,"Audit (High Revenue, High Risk)"
48985c61529077fa4f1e38bcff0f2ed3,879.3000000000001,7,10.0,0.0,4.428571428571429,"Grow (High Quality, Low Scale)"
48efc9d94a9834137efd9ea76b065a38,345.6,33,10.588235294117647,0.0,5.0,"Grow (High Quality, Low Scale)"
48fb026ed7455a42f5d3e9390ed5088e,555.71,11,11.222222222222221,0.0,2.6363636363636362,Monitor (Low Priority)
49067458c68f7701fd334ce326accbe0,1047.6499999999999,17,11.64864864864865,0.0,3.324324324324324,Monitor (Low Priority)
4917cee8d902e13428c3ec4b1ca6f315,5421.9,33,17.612903225806452,3.0,4.15625,Promote (Strategic Partner)
49383af7ab774e4e8f3000f49c83dc4b,660.0,8,7.333333333333333,0.0,4.583333333333333,"Grow (High Quality, Low Scale)"
4978a02ea9c8be7a9b5480680f40334e,2356.61,18,4.947368421052632,0.0,3.5789473684210527,Monitor (Low Priority)
4992e76a42cb3aad7a7047e0d3d7e729,2211.1,57,7.8493150684931505,5.4,3.8378378378378377,Monitor (Low Priority)
499ec63c58e51296c9cf57edcfe1c8a8,365.0,5,4.8,0.0,4.8,"Grow (High Quality, Low Scale)"
49cdc90518a4f82676b38b3c1aa43ff6,1539.5,5,5.4,0.0,3.8,Monitor (Low Priority)
49e7217cfe4e427191c378ec626d8737,3002.7,13,15.76923076923077,0.0,3.9285714285714284,"Audit (High Revenue, High Risk)"
4a1f694197d05fe70026b016a7316b41,907.77,14,10.478260869565217,4.3,4.391304347826087,"Grow (High Quality, Low Scale)"
4a3ca9315b744ce9f8e9374361493884,200472.92,1806,13.93945613134941,9.5,3.803261977573904,"Audit (High Revenue, High Risk)"
4a3ccda38b2129705f3fb522db62ca31,17062.59,66,12.835616438356164,6.4,3.7243589743589745,"Audit (High Revenue, High Risk)"
4aba391bc3b88717ce08eb11e44937b2,7595.87,29,16.464285714285715,13.3,3.9,"Audit (High Revenue, High Risk)"
4b0fdb526525f9890eb145bf1534640e,2419.0,18,8.3,0.0,3.95,"Audit (High Revenue, High Risk)"
4b1eaadf791bdbbad8c4a35b65236d52,1849.79,8,21.8,12.5,2.0,Monitor (Low Priority)
4b5f66b7adcf57f1ecc0d3c07dd6b177,6381.78,23,13.157894736842104,2.6,4.081081081081081,"Audit (High Revenue, High Risk)"
4b9750c8ad28220fe6702d4ecb7c898f,15915.3,218,8.950226244343892,5.9,4.351351351351352,Promote (Strategic Partner)
4ba52dfeba874da5b9ee7b17c7494f04,1463.0,11,10.0,9.1,4.363636363636363,"Grow (High Quality, Low Scale)"
4bcec44888b30ba9001234c534716d3f,146.0,5,8.8,0.0,4.6,"Grow (High Quality, Low Scale)"
4be6b962d83299498bae2190f95d6566,508.8,11,6.833333333333333,8.3,4.181818181818182,"Grow (High Quality, Low Scale)"
4bf2f4ee540798a61f9636d12cd9cc80,4995.56,29,13.133333333333333,0.0,4.166666666666667,Promote (Strategic Partner)
4bfc7a4a1cf8d4d2121c27422d9e50b5,8124.4,26,7.525,2.5,4.225,Promote (Strategic Partner)
4c03b9dd4c11ee2cb35c96c49efc9420,6458.6,48,10.020833333333334,2.1,4.1063829787234045,"Audit (High Revenue, High Risk)"
4c18691b6037662be2df78a765d98ab5,3195.52,63,8.761194029850746,6.0,3.8358208955223883,"Audit (High Revenue, High Risk)"
4c1c7281388a33dd06daac44f9fadbd1,188.32,5,8.4,0.0,4.8,"Grow (High Quality, Low Scale)"
4c2b230173bb36f9b240f2b8ac11786e,14592.27,261,12.379008746355685,8.4,3.757309941520468,"Audit (High Revenue, High Risk)"
4c498c7345e89aebad651544829beca0,4819.76,48,10.319148936170214,10.4,4.291666666666667,Promote (Strategic Partner)
4c61e37f664c3c88aff092aa5ac779d7,788.3100000000001,7,16.375,25.0,4.0,Monitor (Low Priority)
4c8b8048e33af2bf94f2eb547746a916,2020.73,23,18.608695652173914,11.1,3.111111111111111,Monitor (Low Priority)
4cf490a58259286ada5ba8525ba9e84a,1254.2,8,24.285714285714285,0.0,3.125,Monitor (Low Priority)
4d0041cdbe51b4617d95c70b19decc74,5235.200000000001,8,6.75,0.0,4.5,Promote (Strategic Partner)
4d232b78ab7ef10393dc3807d827bc0d,1475.0,5,5.8,0.0,4.4,"Grow (High Quality, Low Scale)"
4d600e08ecbe08258c79e536c5a42fee,4465.34,8,12.428571428571429,0.0,4.0,"Audit (High Revenue, High Risk)"
4d6d651bd7684af3fffabd5f08d12e5a,43587.4,369,12.609254498714654,3.8,4.1725888324873095,Promote (Strategic Partner)
4da0e408c99d2fdc2126dc9fce518060,3026.0,44,8.666666666666666,0.0,4.444444444444445,Promote (Strategic Partner)
4dbd95a08b31ede5c82d3f861cb1ce1a,1304.67,6,12.0,0.0,3.5,Monitor (Low Priority)
4de6e4ba574aa9dfdc824bc44dc47fdd,451.1,14,8.857142857142858,7.1,4.071428571428571,Monitor (Low Priority)
4e06067cc08b3f41d837768d392c3ee3,941.72,31,9.347826086956522,4.3,4.173913043478261,"Grow (High Quality, Low Scale)"
4e17c65a516f69d023a2ae78b84f28d6,7639.26,61,14.391891891891891,9.5,4.081081081081081,"Audit (High Revenue, High Risk)"
4e5725ba188db8252977a4f0227bd462,1930.59,22,20.25,20.0,3.44,Monitor (Low Priority)
4e7c18b98d84e05cbae3ff0ff03846c2,9177.9,82,11.579545454545455,3.4,4.136363636363637,"Audit (High Revenue, High Risk)"
4e8dacf3d38f281ae26c3e0321d92d88,2644.95,10,13.0,13.3,2.466666666666667,"Audit (High Revenue, High Risk)"
4e922959ae960d389249c378d1c939f5,46030.37,420,14.147982062780269,8.8,3.89532293986637,"Audit (High Revenue, High Risk)"
4eb61f060e7dcc1d5a80d806c35cc541,1313.0,8,5.75,0.0,3.875,Monitor (Low Priority)
4ebdc7e6cd6102a022dadc49156d4ea8,928.6999999999999,29,9.71875,3.1,3.75,Monitor (Low Priority)
4ef4c39cf3c24f326434cf0b2e48046a,891.0,8,13.5,11.1,3.5555555555555554,Monitor (Low Priority)
5011f0d93373a4c5753adf58ca77af8d,1009.4200000000001,12,14.666666666666666,18.2,3.5454545454545454,Monitor (Low Priority)
503c1de08ae81a2d86f17951b204db55,4906.99,22,13.045454545454545,4.5,4.409090909090909,Promote (Strategic Partner)
5058e8c1e82653974541e83690655b4a,10022.82,63,25.935064935064936,10.3,3.0789473684210527,"Audit (High Revenue, High Risk)"
5075aaa8404020ae6aa8bf4792099b41,1822.8,13,11.866666666666667,0.0,3.8823529411764706,Monitor (Low Priority)
50770d25768b0486d89be26afca3108f,171.76999999999998,6,13.166666666666666,16.7,4.0,Monitor (Low Priority)
508808d438fe2ff972ed13bb8f4a82e2,294.83,10,4.0,0.0,4.2727272727272725,"Grow (High Quality, Low Scale)"
50c9975695009e5e6473912e83a6d1da,3964.4,50,14.647058823529411,10.3,3.985074626865672,"Audit (High Revenue, High Risk)"
512d298ac2a96d1931b6bd30aa21f61d,7401.94,11,9.583333333333334,0.0,4.25,Promote (Strategic Partner)
5151aea44289d6c6b090ee31c2132508,1315.3,7,17.0,0.0,1.8333333333333333,Monitor (Low Priority)
515d781150feed28a6ac091bb0e3cb8c,1002.35,6,9.333333333333334,0.0,4.166666666666667,"Grow (High Quality, Low Scale)"
5160d23075764e18e07c1f4a87fad743,2429.0,34,8.921052631578947,0.0,4.461538461538462,Promote (Strategic Partner)
516e7738bd8f735ac19a010ee5450d8d,6643.09,76,8.317073170731707,2.4,4.5476190476190474,Promote (Strategic Partner)
51702dc2a3e106c76dbff722b5bf0726,2705.1,13,14.428571428571429,0.0,4.357142857142857,Promote (Strategic Partner)
51e4e89242cbb846c2deff3dc015650e,822.58,16,8.75,0.0,4.625,"Grow (High Quality, Low Scale)"
51ed72984a04e5dd35c2b27e77179038,1294.3,7,16.0,14.3,3.5714285714285716,Monitor (Low Priority)
52092ddbd3a58c450a4459bf051b2287,351.7,6,12.5,0.0,4.333333333333333,"Grow (High Quality, Low Scale)"
520b493b57809f446cb0a233bb3e25c7,3698.9,63,6.8493150684931505,1.4,4.376712328767123,Promote (Strategic Partner)
522620dcb18a6b31cd7bdf73665113a9,57168.49,174,14.730337078651685,8.3,3.897727272727273,"Audit (High Revenue, High Risk)"
5236605f4d4b0b3e4df85b850393fca0,265.3,5,10.2,20.0,4.8,"Grow (High Quality, Low Scale)"
52562a9f449c3dc3d53f5f5b9ed74903,3266.6,14,12.928571428571429,0.0,4.785714285714286,Promote (Strategic Partner)
525e75a6fb1454a2325ab1734bcec221,657.0699999999999,10,6.0,0.0,3.727272727272727,Monitor (Low Priority)
527801b552d0077ffd170872eb49683b,17942.8,90,12.521739130434783,9.8,4.483516483516484,Promote (Strategic Partner)
52a52b9f656520e99716f5bc40f661c8,783.1,7,10.0,0.0,4.125,Monitor (Low Priority)
52ac6f920b7280e4c6d30dd94de6259b,5657.3,6,11.571428571428571,0.0,3.2857142857142856,"Audit (High Revenue, High Risk)"
52d76513f0c4d97f3b99570e2c94ee31,8153.1,19,11.357142857142858,3.6,3.88,"Audit (High Revenue, High Risk)"
52f0fe436a347ddad7ed5f9aa4e27eaa,1484.3700000000001,21,13.428571428571429,8.7,3.3043478260869565,Monitor (Low Priority)
52f976b17ea7f2f087f56dcc419328f6,7630.0,6,9.833333333333334,0.0,3.6666666666666665,"Audit (High Revenue, High Risk)"
52f9db5cfb423382a2fa5c9e39303202,1269.77,22,9.681818181818182,0.0,4.173913043478261,"Grow (High Quality, Low Scale)"
530ec6109d11eaaf87999465c6afee01,12983.810000000001,97,10.306930693069306,1.0,4.221153846153846,Promote (Strategic Partner)
53243585a1d6dc2643021fd1853d8905,222776.05,358,12.94,2.9,4.075980392156863,"Audit (High Revenue, High Risk)"
5343d0649eca2a983820bfe93fc4d17e,10000.64,71,10.809090909090909,9.0,3.614678899082569,"Audit (High Revenue, High Risk)"
534a01cc6df1e034e05c32028a291fa2,235.59,5,10.2,0.0,4.4,"Grow (High Quality, Low Scale)"
537eb890efff034a88679788b647c564,4679.7,160,8.67251461988304,3.5,4.164739884393064,Promote (Strategic Partner)
538caafddff204241cecbf3a02e6b3cf,148.3,9,16.75,33.3,2.5555555555555554,Monitor (Low Priority)
53b0300ca793f9834cd69c0678d35ee8,1662.15,5,5.6,0.0,5.0,"Grow (High Quality, Low Scale)"
53d00c40e32aeb924a84ce72b1af869d,2165.85,17,15.705882352941176,11.8,4.352941176470588,"Grow (High Quality, Low Scale)"
53e4c6e0f4312d4d2107a8c9cddf45cd,30148.95,473,11.57421875,4.6,4.040384615384616,"Audit (High Revenue, High Risk)"
54065e9aef7e9e9c2dc23b7594db021a,8003.0,14,11.833333333333334,0.0,3.857142857142857,"Audit (High Revenue, High Risk)"
54219883e72aad869adfb2a54b7bfa0f,6750.0,5,16.4,0.0,3.2,"Audit (High Revenue, High Risk)"
542917da124346b47ea1ac79a93ce454,1303.9,20,11.1,5.0,4.15,Monitor (Low Priority)
54583ab379489add547fe47b628db589,2240.0,10,4.6,0.0,4.8,"Grow (High Quality, Low Scale)"
54965bbe3e4f07ae045b90b0b8541f52,10961.300000000001,78,26.234567901234566,30.2,2.9382716049382718,"Audit (High Revenue, High Risk)"
54a1852d1b8f10312c55e906355666ee,17226.44,200,11.074257425742575,7.4,4.3399014778325125,Promote (Strategic Partner)
54aa8463e87776b5612f4bdc4bd5d4de,649.3,7,12.857142857142858,0.0,3.857142857142857,Monitor (Low Priority)
54c04bdb5ec46762f8f08c7e8f86ed4a,3281.66,18,14.842105263157896,10.5,4.315789473684211,Promote (Strategic Partner)
55029529919c0123526150bd26ca8f20,453.95,7,8.428571428571429,0.0,4.714285714285714,"Grow (High Quality, Low Scale)"
5566627eab3fe93fd6ee08798226101a,85.5,5,8.2,0.0,4.4,"Grow (High Quality, Low Scale)"
557f22c76691849db52d2abccf0015d0,865.8599999999999,13,13.692307692307692,0.0,3.1538461538461537,Monitor (Low Priority)
55a5b51f93f2b70ea513f5a047b0262a,4002.3,39,13.268292682926829,2.4,4.487804878048781,Promote (Strategic Partner)
55bb6fe5bebe5012e2d7d9928e1128ff,1816.55,15,16.0625,18.8,3.5625,Monitor (Low Priority)
55c26bcb609f480eb7868594245febb5,664.4000000000001,6,9.333333333333334,0.0,4.0,Monitor (Low Priority)
55c96925041a14097b6a7825554f4ad5,294.8,6,10.666666666666666,10.0,3.2,Monitor (Low Priority)
55d3daac7c404d59e51c2aa2f4dc5a23,4480.6,21,8.357142857142858,0.0,3.9285714285714284,"Audit (High Revenue, High Risk)"
55dedd83e501d8248880557d9073cbfd,1055.3,8,3.888888888888889,0.0,4.888888888888889,"Grow (High Quality, Low Scale)"
55f7a3319d80f7fdf078b8f03e6725fe,3013.78,22,6.318181818181818,4.5,3.772727272727273,"Audit (High Revenue, High Risk)"
562f8cfc51f265411f487d07e9c40e7f,766.9200000000001,13,13.538461538461538,7.7,4.538461538461538,"Grow (High Quality, Low Scale)"
562fc2f2c2863ab7e79a9e4388a58a14,8814.199999999999,260,10.80377358490566,3.0,4.235074626865671,Promote (Strategic Partner)
5656537e588803a555b8eb41f07a944b,8065.93,174,10.989189189189188,5.9,3.8031914893617023,"Audit (High Revenue, High Risk)"
56642bcb79900e777d68e91915cb4267,3657.64,48,13.839285714285714,16.1,3.767857142857143,"Audit (High Revenue, High Risk)"
5670f4db5b62c43d542e1b2d56b0cf7c,6630.09,22,8.090909090909092,4.5,4.409090909090909,Promote (Strategic Partner)
56e361f411e38dcef17cdc2a3d99628b,1298.0,5,11.5,10.0,4.5,"Grow (High Quality, Low Scale)"
5721089ba9214e80074f27d5a03fc0eb,245.92999999999998,5,7.142857142857143,0.0,5.0,"Grow (High Quality, Low Scale)"
575df70bde3f9f2b30bf8d2e9910d725,5410.05,27,12.794117647058824,2.9,4.117647058823529,"Audit (High Revenue, High Risk)"
577719699805dd125d5b6fdde5943bba,1077.8000000000002,8,9.75,12.5,4.375,"Grow (High Quality, Low Scale)"
5795aebfe331fbcd02a2c4b679fb7952,1280.0,6,11.666666666666666,0.0,3.8333333333333335,Monitor (Low Priority)
579891617139df7d8671d373f0669622,280.3,8,17.875,25.0,4.5,"Grow (High Quality, Low Scale)"
57c764b4a836300be881e2ff86e449f9,1211.0,29,15.068965517241379,13.3,4.172413793103448,"Grow (High Quality, Low Scale)"
57df9869a600bd6b7c405f2a862eccfb,125.0,5,6.6,0.0,4.4,"Grow (High Quality, Low Scale)"
57e632711dec9ec14ca7546769483e7e,6350.06,62,10.323076923076924,0.0,4.446153846153846,Promote (Strategic Partner)
57fe6232e67823593374a2281d7a8af8,178.68,8,9.125,0.0,4.75,"Grow (High Quality, Low Scale)"
582d4f8675b945722eda7c0cb61ba4c7,4702.96,59,10.126760563380282,1.4,4.112676056338028,"Audit (High Revenue, High Risk)"
5882820ef11c4c068eea0677a7a879b4,9925.5,14,14.428571428571429,0.0,4.153846153846154,Promote (Strategic Partner)
58f1a6197ed863543e0136bdedb3fce2,6833.0,44,9.883720930232558,2.2,4.155555555555556,Promote (Strategic Partner)
59417c56835dd8e2e72f91f809cd4092,36459.0,18,12.0,0.0,4.277777777777778,Promote (Strategic Partner)
594f9aaa48e5bf431f011ddc5669b0d5,3248.8,37,7.552631578947368,2.6,4.578947368421052,Promote (Strategic Partner)
5962468f885ea01a1b6a97a218797b0a,791.0,8,10.166666666666666,0.0,3.75,Monitor (Low Priority)
596849622429351f47b32e6cae1055ff,1104.7,14,4.769230769230769,0.0,4.0,Monitor (Low Priority)
59b22a78efb79a4797979612b885db36,27184.5,125,12.045112781954888,11.3,3.9696969696969697,"Audit (High Revenue, High Risk)"
59cd88080b93f3c18508673122d26169,392.33,10,13.25,16.7,4.75,"Grow (High Quality, Low Scale)"
59cea8e446d3834393058e7e0666b6fb,696.6,10,7.0,0.0,4.6,"Grow (High Quality, Low Scale)"
59fb871bf6f4522a87ba567b42dafecf,21708.57,126,11.56,5.5,4.21259842519685,Promote (Strategic Partner)
5a05a16bb50629ee31afab8a6d4c2674,794.3,14,6.6,0.0,4.0,Monitor (Low Priority)
5a413ade68e8f8d93071a7f52a64cb9e,778.9,14,3.7142857142857144,7.1,4.642857142857143,"Grow (High Quality, Low Scale)"
5a425cc503b39b262a847fd6212bf53b,1360.5900000000001,15,6.285714285714286,6.7,4.214285714285714,"Grow (High Quality, Low Scale)"
5a6a02f419701fc8c605af71d4fc57a4,600.5,10,4.636363636363637,9.1,4.818181818181818,"Grow (High Quality, Low Scale)"
5a8e7d5003a1f221f9e1d6e411de7c23,11171.9,139,10.016759776536313,4.4,4.1722222222222225,Promote (Strategic Partner)
5a93f3ab0ef4c84ed5e1b5dbf23978bc,2338.25,39,14.674418604651162,2.3,4.7272727272727275,"Grow (High Quality, Low Scale)"
5ab05b6d86d417796c69ffd6774ec832,1886.1000000000001,10,12.083333333333334,8.3,3.6666666666666665,Monitor (Low Priority)
5abb8ea023c77787f2c15da891c8d384,2241.0,13,19.307692307692307,23.1,3.923076923076923,Monitor (Low Priority)
